source,target,isSourceSelected,isTargetSelected,frequency
pineapple,whipped topping,0,0,27.0
pineapple,whipping cream,0,0,36.0
pineapple,whiskey,0,0,7.0
pineapple,white cake mix,0,0,13.0
pineapple,wine,0,0,20.0
pineapple,wings,0,0,4.0
pineapple,worcestershire sauce,0,0,20.0
pineapple,wrappers,0,0,1.0
pineapple,yeast,0,0,12.0
pineapple,yellow cake mix,0,0,57.0
pineapple,yellow squash,0,0,1.0
pineapple,yogurt,0,0,69.0
pineapple,yolk,0,0,21.0
pineapple,zest,0,0,53.0
pineapple,zucchini,0,0,28.0
pineapple juice,pistachios,0,0,0.0
pineapple juice,pizza sauce,0,0,0.0
pineapple juice,pods,0,0,1.0
pineapple juice,popcorn,0,0,0.0
pineapple juice,pork,0,0,2.0
pineapple juice,potato,0,0,7.0
pineapple juice,poultry seasoning,0,0,0.0
pineapple juice,prawns,0,0,0.0
pineapple juice,preserves,0,0,4.0
pineapple juice,prosciutto,0,0,0.0
pineapple juice,pudding,0,0,1.0
pineapple juice,pumpkin,0,0,0.0
pineapple juice,pure vanilla extract,0,0,1.0
pineapple juice,puree,0,0,1.0
pineapple juice,quinoa,0,0,0.0
pineapple juice,radish,0,0,1.0
pineapple juice,raisin,0,0,13.0
pineapple juice,ranch dressing,0,0,0.0
pineapple juice,raspberries,0,0,5.0
pineapple juice,red chili powder,0,0,0.0
pineapple juice,red food coloring,0,0,2.0
pineapple juice,red pepper flakes,0,0,2.0
pineapple juice,reduced sodium soy sauce,0,0,1.0
pineapple juice,refrigerated crescent dinner rolls,0,0,0.0
pineapple juice,relish,0,0,0.0
pineapple juice,rhubarb,0,0,2.0
pineapple juice,rib,0,0,6.0
pineapple juice,rice,0,0,23.0
pineapple juice,rind,0,0,1.0
pineapple juice,rosemary,0,0,2.0
pineapple juice,round,0,0,0.0
pineapple juice,rum,0,0,136.0
pineapple juice,saffron,0,0,0.0
pineapple juice,sage,0,0,1.0
pineapple juice,salami,0,0,0.0
pineapple juice,salmon,0,0,1.0
pineapple juice,salsa,0,0,3.0
pineapple juice,salt,0,0,117.0
pineapple juice,sauerkraut,0,0,0.0
pineapple juice,sausage,0,0,3.0
pineapple juice,scallion,0,0,9.0
pineapple juice,scallops,0,0,1.0
pineapple juice,schnapps,0,0,15.0
pineapple juice,seasoned bread crumbs,0,0,1.0
pineapple juice,seasoning,0,0,0.0
pineapple juice,sec,0,0,22.0
pineapple juice,seed,0,0,15.0
pineapple juice,shallot,0,0,4.0
pineapple juice,shell,0,0,0.0
pineapple juice,sherry,0,0,8.0
pineapple juice,shortening,0,0,5.0
pineapple juice,shoulder,0,0,1.0
pineapple juice,shrimp,0,0,4.0
pineapple juice,sirloin,0,0,0.0
pineapple juice,skewers,0,0,2.0
pineapple juice,skinless chicken breast,0,0,0.0
pineapple juice,soda,0,0,42.0
pineapple juice,sour cream,0,0,7.0
pineapple juice,soy sauce,0,0,84.0
pineapple juice,soymilk,0,0,0.0
pineapple juice,spaghetti,0,0,0.0
pineapple juice,spaghetti sauce,0,0,0.0
pineapple juice,spears,0,0,0.0
pineapple juice,spice,0,0,1.0
pineapple juice,spinach,0,0,2.0
pineapple juice,spinach leaf,0,0,1.0
pineapple juice,splenda sugar substitute,0,0,2.0
pineapple juice,spread,0,0,0.0
pineapple juice,sprig,0,0,4.0
pineapple juice,sprinkles,0,0,0.0
pineapple juice,sprout,0,0,0.0
pineapple juice,starch,0,0,0.0
pineapple juice,steak,0,0,14.0
pineapple juice,stick,0,0,23.0
pineapple juice,strawberry,0,0,24.0
pineapple juice,sugar,0,0,263.0
pineapple juice,sweetener,0,0,2.0
pineapple juice,syrup,0,0,30.0
pineapple juice,tabasco sauce,0,0,6.0
pineapple juice,taco seasoning,0,0,0.0
pineapple juice,taco seasoning mix,0,0,0.0
pineapple juice,tahini,0,0,0.0
pineapple juice,tarragon,0,0,1.0
pineapple juice,tartar,0,0,1.0
pineapple juice,tea,0,0,6.0
pineapple juice,tenderloin,0,0,9.0
pineapple juice,tenders,0,0,0.0
pineapple juice,tequila,0,0,21.0
pineapple juice,teriyaki sauce,0,0,8.0
pineapple juice,thighs,0,0,1.0
pineapple juice,thyme,0,0,9.0
pineapple juice,tofu,0,0,3.0
pineapple juice,tomato,0,0,15.0
pineapple juice,tomato juice,0,0,2.0
pineapple juice,tomato sauce,0,0,3.0
pineapple juice,tomato soup,0,0,0.0
pineapple juice,tortellini,0,0,0.0
pineapple juice,tortillas,0,0,1.0
pineapple juice,tuna,0,0,1.0
pineapple juice,turkey,0,0,1.0
pineapple juice,turmeric,0,0,0.0
pineapple juice,turmeric powder,0,0,1.0
pineapple juice,unsweetened cocoa powder,0,0,0.0
pineapple juice,vanilla,0,0,25.0
pineapple juice,vanilla essence,0,0,0.0
pineapple juice,vanilla extract,0,0,10.0
pineapple juice,vanilla ice cream,0,0,7.0
pineapple juice,vanilla instant pudding mix,0,0,0.0
pineapple juice,vegetable oil cooking spray,0,0,1.0
pineapple juice,vegetable shortening,0,0,0.0
pineapple juice,vegetable stock,0,0,0.0
pineapple juice,vegetables,0,0,0.0
pineapple juice,vermouth,0,0,0.0
pineapple juice,vinegar,0,0,65.0
pineapple juice,vodka,0,0,57.0
pineapple juice,wafers,0,0,0.0
pineapple juice,walnuts,0,0,8.0
pineapple juice,water,0,0,87.0
pineapple juice,watermelon,0,0,2.0
pineapple juice,wedge,0,0,11.0
pineapple juice,weed,0,0,0.0
pineapple juice,wheat germ,0,0,1.0
pineapple juice,whip,0,0,11.0
pineapple juice,whipped cream,0,0,4.0
pineapple juice,whipped topping,0,0,2.0
pineapple juice,whipping cream,0,0,1.0
pineapple juice,whiskey,0,0,8.0
pineapple juice,white cake mix,0,0,0.0
pineapple juice,wine,0,0,19.0
pineapple juice,wings,0,0,5.0
pineapple juice,worcestershire sauce,0,0,22.0
pineapple juice,wrappers,0,0,1.0
pineapple juice,yeast,0,0,13.0
pineapple juice,yellow cake mix,0,0,3.0
pineapple juice,yellow squash,0,0,1.0
pineapple juice,yogurt,0,0,30.0
pineapple juice,yolk,0,0,4.0
pineapple juice,zest,0,0,16.0
pineapple juice,zucchini,0,0,6.0
pistachios,pizza sauce,0,0,0.0
pistachios,pods,0,0,5.0
pistachios,popcorn,0,0,0.0
pistachios,pork,0,0,0.0
pistachios,potato,0,0,4.0
pistachios,poultry seasoning,0,0,0.0
pistachios,prawns,0,0,0.0
pistachios,preserves,0,0,0.0
pistachios,prosciutto,0,0,0.0
pistachios,pudding,0,0,1.0
pistachios,pumpkin,0,0,0.0
pistachios,pure vanilla extract,0,0,4.0
pistachios,puree,0,0,2.0
pistachios,quinoa,0,0,7.0
pistachios,radish,0,0,1.0
pistachios,raisin,0,0,27.0
pistachios,ranch dressing,0,0,0.0
pistachios,raspberries,0,0,3.0
pistachios,red chili powder,0,0,0.0
pistachios,red food coloring,0,0,1.0
pistachios,red pepper flakes,0,0,2.0
pistachios,reduced sodium soy sauce,0,0,0.0
pistachios,refrigerated crescent dinner rolls,0,0,0.0
pistachios,relish,0,0,0.0
pistachios,rhubarb,0,0,2.0
pistachios,rib,0,0,2.0
pistachios,rice,0,0,25.0
pistachios,rind,0,0,3.0
pistachios,rosemary,0,0,2.0
pistachios,round,0,0,0.0
pistachios,rum,0,0,0.0
pistachios,saffron,0,0,7.0
pistachios,sage,0,0,0.0
pistachios,salami,0,0,0.0
pistachios,salmon,0,0,1.0
pistachios,salsa,0,0,0.0
pistachios,salt,0,0,96.0
pistachios,sauerkraut,0,0,0.0
pistachios,sausage,0,0,0.0
pistachios,scallion,0,0,5.0
pistachios,scallops,0,0,1.0
pistachios,schnapps,0,0,0.0
pistachios,seasoned bread crumbs,0,0,0.0
pistachios,seasoning,0,0,0.0
pistachios,sec,0,0,0.0
pistachios,seed,0,0,14.0
pistachios,shallot,0,0,4.0
pistachios,shell,0,0,0.0
pistachios,sherry,0,0,0.0
pistachios,shortening,0,0,1.0
pistachios,shoulder,0,0,1.0
pistachios,shrimp,0,0,2.0
pistachios,sirloin,0,0,0.0
pistachios,skewers,0,0,1.0
pistachios,skinless chicken breast,0,0,0.0
pistachios,soda,0,0,10.0
pistachios,sour cream,0,0,3.0
pistachios,soy sauce,0,0,1.0
pistachios,soymilk,0,0,0.0
pistachios,spaghetti,0,0,0.0
pistachios,spaghetti sauce,0,0,0.0
pistachios,spears,0,0,0.0
pistachios,spice,0,0,0.0
pistachios,spinach,0,0,1.0
pistachios,spinach leaf,0,0,0.0
pistachios,splenda sugar substitute,0,0,0.0
pistachios,spread,0,0,1.0
pistachios,sprig,0,0,2.0
pistachios,sprinkles,0,0,2.0
pistachios,sprout,0,0,5.0
pistachios,starch,0,0,0.0
pistachios,steak,0,0,3.0
pistachios,stick,0,0,7.0
pistachios,strawberry,0,0,7.0
pistachios,sugar,0,0,113.0
pistachios,sweetener,0,0,1.0
pistachios,syrup,0,0,5.0
pistachios,tabasco sauce,0,0,0.0
pistachios,taco seasoning,0,0,0.0
pistachios,taco seasoning mix,0,0,0.0
pistachios,tahini,0,0,3.0
pistachios,tarragon,0,0,0.0
pistachios,tartar,0,0,1.0
pistachios,tea,0,0,2.0
pistachios,tenderloin,0,0,0.0
pistachios,tenders,0,0,0.0
pistachios,tequila,0,0,0.0
pistachios,teriyaki sauce,0,0,0.0
pistachios,thighs,0,0,0.0
pistachios,thyme,0,0,4.0
pistachios,tofu,0,0,0.0
pistachios,tomato,0,0,9.0
pistachios,tomato juice,0,0,0.0
pistachios,tomato sauce,0,0,2.0
pistachios,tomato soup,0,0,0.0
pistachios,tortellini,0,0,0.0
pistachios,tortillas,0,0,0.0
pistachios,tuna,0,0,0.0
pistachios,turkey,0,0,1.0
pistachios,turmeric,0,0,2.0
pistachios,turmeric powder,0,0,1.0
pistachios,unsweetened cocoa powder,0,0,1.0
pistachios,vanilla,0,0,12.0
pistachios,vanilla essence,0,0,0.0
pistachios,vanilla extract,0,0,24.0
pistachios,vanilla ice cream,0,0,1.0
pistachios,vanilla instant pudding mix,0,0,0.0
pistachios,vegetable oil cooking spray,0,0,0.0
pistachios,vegetable shortening,0,0,1.0
pistachios,vegetable stock,0,0,1.0
pistachios,vegetables,0,0,0.0
pistachios,vermouth,0,0,0.0
pistachios,vinegar,0,0,16.0
pistachios,vodka,0,0,0.0
pistachios,wafers,0,0,0.0
pistachios,walnuts,0,0,8.0
pistachios,water,0,0,59.0
pistachios,watermelon,0,0,0.0
pistachios,wedge,0,0,2.0
pistachios,weed,0,0,0.0
pistachios,wheat germ,0,0,0.0
pistachios,whip,0,0,2.0
pistachios,whipped cream,0,0,1.0
pistachios,whipped topping,0,0,0.0
pistachios,whipping cream,0,0,6.0
pistachios,whiskey,0,0,0.0
pistachios,white cake mix,0,0,0.0
pistachios,wine,0,0,5.0
pistachios,wings,0,0,0.0
pistachios,worcestershire sauce,0,0,0.0
pistachios,wrappers,0,0,0.0
pistachios,yeast,0,0,2.0
pistachios,yellow cake mix,0,0,0.0
pistachios,yellow squash,0,0,0.0
pistachios,yogurt,0,0,18.0
pistachios,yolk,0,0,14.0
pistachios,zest,0,0,25.0
pistachios,zucchini,0,0,1.0
pizza sauce,pods,0,0,0.0
pizza sauce,popcorn,0,0,0.0
pizza sauce,pork,0,0,0.0
pizza sauce,potato,0,0,7.0
pizza sauce,poultry seasoning,0,0,0.0
pizza sauce,prawns,0,0,0.0
pizza sauce,preserves,0,0,0.0
pizza sauce,prosciutto,0,0,2.0
pizza sauce,pudding,0,0,0.0
pizza sauce,pumpkin,0,0,0.0
pizza sauce,pure vanilla extract,0,0,0.0
pizza sauce,puree,0,0,0.0
pizza sauce,quinoa,0,0,0.0
pizza sauce,radish,0,0,0.0
pizza sauce,raisin,0,0,0.0
pizza sauce,ranch dressing,0,0,1.0
pizza sauce,raspberries,0,0,0.0
pizza sauce,red chili powder,0,0,0.0
pizza sauce,red food coloring,0,0,0.0
pizza sauce,red pepper flakes,0,0,5.0
pizza sauce,reduced sodium soy sauce,0,0,0.0
pizza sauce,refrigerated crescent dinner rolls,0,0,10.0
pizza sauce,relish,0,0,0.0
pizza sauce,rhubarb,0,0,0.0
pizza sauce,rib,0,0,0.0
pizza sauce,rice,0,0,2.0
pizza sauce,rind,0,0,0.0
pizza sauce,rosemary,0,0,0.0
pizza sauce,round,0,0,1.0
pizza sauce,rum,0,0,0.0
pizza sauce,saffron,0,0,0.0
pizza sauce,sage,0,0,0.0
pizza sauce,salami,0,0,5.0
pizza sauce,salmon,0,0,1.0
pizza sauce,salsa,0,0,1.0
pizza sauce,salt,0,0,86.0
pizza sauce,sauerkraut,0,0,0.0
pizza sauce,sausage,0,0,44.0
pizza sauce,scallion,0,0,0.0
pizza sauce,scallops,0,0,0.0
pizza sauce,schnapps,0,0,0.0
pizza sauce,seasoned bread crumbs,0,0,2.0
pizza sauce,seasoning,0,0,0.0
pizza sauce,sec,0,0,0.0
pizza sauce,seed,0,0,3.0
pizza sauce,shallot,0,0,0.0
pizza sauce,shell,0,0,0.0
pizza sauce,sherry,0,0,0.0
pizza sauce,shortening,0,0,1.0
pizza sauce,shoulder,0,0,0.0
pizza sauce,shrimp,0,0,1.0
pizza sauce,sirloin,0,0,0.0
pizza sauce,skewers,0,0,0.0
pizza sauce,skinless chicken breast,0,0,0.0
pizza sauce,soda,0,0,1.0
pizza sauce,sour cream,0,0,10.0
pizza sauce,soy sauce,0,0,1.0
pizza sauce,soymilk,0,0,0.0
pizza sauce,spaghetti,0,0,1.0
pizza sauce,spaghetti sauce,0,0,3.0
pizza sauce,spears,0,0,0.0
pizza sauce,spice,0,0,4.0
pizza sauce,spinach,0,0,9.0
pizza sauce,spinach leaf,0,0,0.0
pizza sauce,splenda sugar substitute,0,0,0.0
pizza sauce,spread,0,0,0.0
pizza sauce,sprig,0,0,1.0
pizza sauce,sprinkles,0,0,0.0
pizza sauce,sprout,0,0,0.0
pizza sauce,starch,0,0,0.0
pizza sauce,steak,0,0,7.0
pizza sauce,stick,0,0,0.0
pizza sauce,strawberry,0,0,0.0
pizza sauce,sugar,0,0,24.0
pizza sauce,sweetener,0,0,0.0
pizza sauce,syrup,0,0,0.0
pizza sauce,tabasco sauce,0,0,1.0
pizza sauce,taco seasoning,0,0,1.0
pizza sauce,taco seasoning mix,0,0,0.0
pizza sauce,tahini,0,0,0.0
pizza sauce,tarragon,0,0,0.0
pizza sauce,tartar,0,0,0.0
pizza sauce,tea,0,0,0.0
pizza sauce,tenderloin,0,0,0.0
pizza sauce,tenders,0,0,0.0
pizza sauce,tequila,0,0,0.0
pizza sauce,teriyaki sauce,0,0,0.0
pizza sauce,thighs,0,0,0.0
pizza sauce,thyme,0,0,2.0
pizza sauce,tofu,0,0,0.0
pizza sauce,tomato,0,0,34.0
pizza sauce,tomato juice,0,0,0.0
pizza sauce,tomato sauce,0,0,4.0
pizza sauce,tomato soup,0,0,0.0
pizza sauce,tortellini,0,0,0.0
pizza sauce,tortillas,0,0,9.0
pizza sauce,tuna,0,0,0.0
pizza sauce,turkey,0,0,4.0
pizza sauce,turmeric,0,0,0.0
pizza sauce,turmeric powder,0,0,0.0
pizza sauce,unsweetened cocoa powder,0,0,0.0
pizza sauce,vanilla,0,0,0.0
pizza sauce,vanilla essence,0,0,0.0
pizza sauce,vanilla extract,0,0,0.0
pizza sauce,vanilla ice cream,0,0,0.0
pizza sauce,vanilla instant pudding mix,0,0,0.0
pizza sauce,vegetable oil cooking spray,0,0,1.0
pizza sauce,vegetable shortening,0,0,0.0
pizza sauce,vegetable stock,0,0,0.0
pizza sauce,vegetables,0,0,4.0
pizza sauce,vermouth,0,0,0.0
pizza sauce,vinegar,0,0,0.0
pizza sauce,vodka,0,0,0.0
pizza sauce,wafers,0,0,0.0
pizza sauce,walnuts,0,0,0.0
pizza sauce,water,0,0,42.0
pizza sauce,watermelon,0,0,0.0
pizza sauce,wedge,0,0,0.0
pizza sauce,weed,0,0,0.0
pizza sauce,wheat germ,0,0,0.0
pizza sauce,whip,0,0,0.0
pizza sauce,whipped cream,0,0,0.0
pizza sauce,whipped topping,0,0,0.0
pizza sauce,whipping cream,0,0,0.0
pizza sauce,whiskey,0,0,0.0
pizza sauce,white cake mix,0,0,0.0
pizza sauce,wine,0,0,0.0
pizza sauce,wings,0,0,0.0
pizza sauce,worcestershire sauce,0,0,2.0
pizza sauce,wrappers,0,0,0.0
pizza sauce,yeast,0,0,26.0
pizza sauce,yellow cake mix,0,0,0.0
pizza sauce,yellow squash,0,0,0.0
pizza sauce,yogurt,0,0,0.0
pizza sauce,yolk,0,0,1.0
pizza sauce,zest,0,0,2.0
pizza sauce,zucchini,0,0,8.0
pods,popcorn,0,0,0.0
pods,pork,0,0,3.0
pods,potato,0,0,17.0
pods,poultry seasoning,0,0,0.0
pods,prawns,0,0,1.0
pods,preserves,0,0,1.0
pods,prosciutto,0,0,0.0
pods,pudding,0,0,0.0
pods,pumpkin,0,0,0.0
pods,pure vanilla extract,0,0,0.0
pods,puree,0,0,8.0
pods,quinoa,0,0,1.0
pods,radish,0,0,1.0
pods,raisin,0,0,13.0
pods,ranch dressing,0,0,0.0
pods,raspberries,0,0,0.0
pods,red chili powder,0,0,3.0
pods,red food coloring,0,0,0.0
pods,red pepper flakes,0,0,6.0
pods,reduced sodium soy sauce,0,0,2.0
pods,refrigerated crescent dinner rolls,0,0,0.0
pods,relish,0,0,0.0
pods,rhubarb,0,0,0.0
pods,rib,0,0,2.0
pods,rice,0,0,68.0
pods,rind,0,0,1.0
pods,rosemary,0,0,0.0
pods,round,0,0,0.0
pods,rum,0,0,3.0
pods,saffron,0,0,10.0
pods,sage,0,0,0.0
pods,salami,0,0,0.0
pods,salmon,0,0,0.0
pods,salsa,0,0,0.0
pods,salt,0,0,150.0
pods,sauerkraut,0,0,0.0
pods,sausage,0,0,1.0
pods,scallion,0,0,6.0
pods,scallops,0,0,0.0
pods,schnapps,0,0,1.0
pods,seasoned bread crumbs,0,0,0.0
pods,seasoning,0,0,1.0
pods,sec,0,0,0.0
pods,seed,0,0,82.0
pods,shallot,0,0,8.0
pods,shell,0,0,0.0
pods,sherry,0,0,5.0
pods,shortening,0,0,0.0
pods,shoulder,0,0,3.0
pods,shrimp,0,0,9.0
pods,sirloin,0,0,0.0
pods,skewers,0,0,0.0
pods,skinless chicken breast,0,0,3.0
pods,soda,0,0,1.0
pods,sour cream,0,0,3.0
pods,soy sauce,0,0,36.0
pods,soymilk,0,0,0.0
pods,spaghetti,0,0,3.0
pods,spaghetti sauce,0,0,0.0
pods,spears,0,0,1.0
pods,spice,0,0,3.0
pods,spinach,0,0,6.0
pods,spinach leaf,0,0,0.0
pods,splenda sugar substitute,0,0,0.0
pods,spread,0,0,0.0
pods,sprig,0,0,2.0
pods,sprinkles,0,0,0.0
pods,sprout,0,0,3.0
pods,starch,0,0,0.0
pods,steak,0,0,6.0
pods,stick,0,0,110.0
pods,strawberry,0,0,1.0
pods,sugar,0,0,91.0
pods,sweetener,0,0,0.0
pods,syrup,0,0,3.0
pods,tabasco sauce,0,0,2.0
pods,taco seasoning,0,0,0.0
pods,taco seasoning mix,0,0,0.0
pods,tahini,0,0,0.0
pods,tarragon,0,0,1.0
pods,tartar,0,0,0.0
pods,tea,0,0,15.0
pods,tenderloin,0,0,0.0
pods,tenders,0,0,1.0
pods,tequila,0,0,0.0
pods,teriyaki sauce,0,0,1.0
pods,thighs,0,0,9.0
pods,thyme,0,0,4.0
pods,tofu,0,0,3.0
pods,tomato,0,0,45.0
pods,tomato juice,0,0,0.0
pods,tomato sauce,0,0,1.0
pods,tomato soup,0,0,0.0
pods,tortellini,0,0,0.0
pods,tortillas,0,0,2.0
pods,tuna,0,0,1.0
pods,turkey,0,0,4.0
pods,turmeric,0,0,54.0
pods,turmeric powder,0,0,9.0
pods,unsweetened cocoa powder,0,0,1.0
pods,vanilla,0,0,3.0
pods,vanilla essence,0,0,0.0
pods,vanilla extract,0,0,5.0
pods,vanilla ice cream,0,0,0.0
pods,vanilla instant pudding mix,0,0,0.0
pods,vegetable oil cooking spray,0,0,0.0
pods,vegetable shortening,0,0,0.0
pods,vegetable stock,0,0,5.0
pods,vegetables,0,0,1.0
pods,vermouth,0,0,0.0
pods,vinegar,0,0,28.0
pods,vodka,0,0,1.0
pods,wafers,0,0,0.0
pods,walnuts,0,0,1.0
pods,water,0,0,129.0
pods,watermelon,0,0,0.0
pods,wedge,0,0,1.0
pods,weed,0,0,0.0
pods,wheat germ,0,0,0.0
pods,whip,0,0,1.0
pods,whipped cream,0,0,3.0
pods,whipped topping,0,0,0.0
pods,whipping cream,0,0,2.0
pods,whiskey,0,0,0.0
pods,white cake mix,0,0,0.0
pods,wine,0,0,9.0
pods,wings,0,0,0.0
pods,worcestershire sauce,0,0,0.0
pods,wrappers,0,0,0.0
pods,yeast,0,0,4.0
pods,yellow cake mix,0,0,0.0
pods,yellow squash,0,0,1.0
pods,yogurt,0,0,43.0
pods,yolk,0,0,3.0
pods,zest,0,0,14.0
pods,zucchini,0,0,11.0
popcorn,pork,0,0,0.0
popcorn,potato,0,0,1.0
popcorn,poultry seasoning,0,0,0.0
popcorn,prawns,0,0,0.0
popcorn,preserves,0,0,0.0
popcorn,prosciutto,0,0,0.0
popcorn,pudding,0,0,1.0
popcorn,pumpkin,0,0,0.0
popcorn,pure vanilla extract,0,0,2.0
popcorn,puree,0,0,0.0
popcorn,quinoa,0,0,0.0
popcorn,radish,0,0,1.0
popcorn,raisin,0,0,8.0
popcorn,ranch dressing,0,0,0.0
popcorn,raspberries,0,0,0.0
popcorn,red chili powder,0,0,0.0
popcorn,red food coloring,0,0,1.0
popcorn,red pepper flakes,0,0,3.0
popcorn,reduced sodium soy sauce,0,0,0.0
popcorn,refrigerated crescent dinner rolls,0,0,0.0
popcorn,relish,0,0,0.0
popcorn,rhubarb,0,0,0.0
popcorn,rib,0,0,0.0
popcorn,rice,0,0,0.0
popcorn,rind,0,0,0.0
popcorn,rosemary,0,0,3.0
popcorn,round,0,0,0.0
popcorn,rum,0,0,1.0
popcorn,saffron,0,0,0.0
popcorn,sage,0,0,0.0
popcorn,salami,0,0,0.0
popcorn,salmon,0,0,0.0
popcorn,salsa,0,0,0.0
popcorn,salt,0,0,110.0
popcorn,sauerkraut,0,0,0.0
popcorn,sausage,0,0,0.0
popcorn,scallion,0,0,0.0
popcorn,scallops,0,0,0.0
popcorn,schnapps,0,0,1.0
popcorn,seasoned bread crumbs,0,0,0.0
popcorn,seasoning,0,0,0.0
popcorn,sec,0,0,0.0
popcorn,seed,0,0,6.0
popcorn,shallot,0,0,0.0
popcorn,shell,0,0,0.0
popcorn,sherry,0,0,0.0
popcorn,shortening,0,0,3.0
popcorn,shoulder,0,0,0.0
popcorn,shrimp,0,0,1.0
popcorn,sirloin,0,0,0.0
popcorn,skewers,0,0,0.0
popcorn,skinless chicken breast,0,0,0.0
popcorn,soda,0,0,52.0
popcorn,sour cream,0,0,0.0
popcorn,soy sauce,0,0,2.0
popcorn,soymilk,0,0,0.0
popcorn,spaghetti,0,0,0.0
popcorn,spaghetti sauce,0,0,0.0
popcorn,spears,0,0,0.0
popcorn,spice,0,0,5.0
popcorn,spinach,0,0,0.0
popcorn,spinach leaf,0,0,0.0
popcorn,splenda sugar substitute,0,0,1.0
popcorn,spread,0,0,0.0
popcorn,sprig,0,0,1.0
popcorn,sprinkles,0,0,1.0
popcorn,sprout,0,0,0.0
popcorn,starch,0,0,0.0
popcorn,steak,0,0,0.0
popcorn,stick,0,0,1.0
popcorn,strawberry,0,0,0.0
popcorn,sugar,0,0,140.0
popcorn,sweetener,0,0,0.0
popcorn,syrup,0,0,90.0
popcorn,tabasco sauce,0,0,1.0
popcorn,taco seasoning,0,0,1.0
popcorn,taco seasoning mix,0,0,2.0
popcorn,tahini,0,0,0.0
popcorn,tarragon,0,0,0.0
popcorn,tartar,0,0,2.0
popcorn,tea,0,0,0.0
popcorn,tenderloin,0,0,0.0
popcorn,tenders,0,0,0.0
popcorn,tequila,0,0,0.0
popcorn,teriyaki sauce,0,0,0.0
popcorn,thighs,0,0,0.0
popcorn,thyme,0,0,2.0
popcorn,tofu,0,0,0.0
popcorn,tomato,0,0,1.0
popcorn,tomato juice,0,0,0.0
popcorn,tomato sauce,0,0,0.0
popcorn,tomato soup,0,0,0.0
popcorn,tortellini,0,0,0.0
popcorn,tortillas,0,0,0.0
popcorn,tuna,0,0,0.0
popcorn,turkey,0,0,0.0
popcorn,turmeric,0,0,0.0
popcorn,turmeric powder,0,0,0.0
popcorn,unsweetened cocoa powder,0,0,2.0
popcorn,vanilla,0,0,40.0
popcorn,vanilla essence,0,0,1.0
popcorn,vanilla extract,0,0,12.0
popcorn,vanilla ice cream,0,0,0.0
popcorn,vanilla instant pudding mix,0,0,0.0
popcorn,vegetable oil cooking spray,0,0,0.0
popcorn,vegetable shortening,0,0,1.0
popcorn,vegetable stock,0,0,0.0
popcorn,vegetables,0,0,0.0
popcorn,vermouth,0,0,0.0
popcorn,vinegar,0,0,4.0
popcorn,vodka,0,0,0.0
popcorn,wafers,0,0,1.0
popcorn,walnuts,0,0,0.0
popcorn,water,0,0,12.0
popcorn,watermelon,0,0,0.0
popcorn,wedge,0,0,0.0
popcorn,weed,0,0,2.0
popcorn,wheat germ,0,0,0.0
popcorn,whip,0,0,0.0
popcorn,whipped cream,0,0,0.0
popcorn,whipped topping,0,0,0.0
popcorn,whipping cream,0,0,1.0
popcorn,whiskey,0,0,0.0
popcorn,white cake mix,0,0,0.0
popcorn,wine,0,0,0.0
popcorn,wings,0,0,0.0
popcorn,worcestershire sauce,0,0,4.0
popcorn,wrappers,0,0,0.0
popcorn,yeast,0,0,2.0
popcorn,yellow cake mix,0,0,0.0
popcorn,yellow squash,0,0,0.0
popcorn,yogurt,0,0,1.0
popcorn,yolk,0,0,0.0
popcorn,zest,0,0,1.0
popcorn,zucchini,0,0,0.0
pork,potato,0,0,85.0
pork,poultry seasoning,0,0,5.0
pork,prawns,0,0,2.0
pork,preserves,0,0,4.0
pork,prosciutto,0,0,1.0
pork,pudding,0,0,0.0
pork,pumpkin,0,0,2.0
pork,pure vanilla extract,0,0,0.0
pork,puree,0,0,7.0
pork,quinoa,0,0,0.0
pork,radish,0,0,4.0
pork,raisin,0,0,13.0
pork,ranch dressing,0,0,0.0
pork,raspberries,0,0,0.0
pork,red chili powder,0,0,0.0
pork,red food coloring,0,0,1.0
pork,red pepper flakes,0,0,20.0
pork,reduced sodium soy sauce,0,0,2.0
pork,refrigerated crescent dinner rolls,0,0,2.0
pork,relish,0,0,5.0
pork,rhubarb,0,0,0.0
pork,rib,0,0,15.0
pork,rice,0,0,89.0
pork,rind,0,0,0.0
pork,rosemary,0,0,18.0
pork,round,0,0,7.0
pork,rum,0,0,2.0
pork,saffron,0,0,1.0
pork,sage,0,0,50.0
pork,salami,0,0,2.0
pork,salmon,0,0,0.0
pork,salsa,0,0,17.0
pork,salt,0,0,548.0
pork,sauerkraut,0,0,25.0
pork,sausage,0,0,22.0
pork,scallion,0,0,44.0
pork,scallops,0,0,1.0
pork,schnapps,0,0,0.0
pork,seasoned bread crumbs,0,0,6.0
pork,seasoning,0,0,5.0
pork,sec,0,0,0.0
pork,seed,0,0,52.0
pork,shallot,0,0,16.0
pork,shell,0,0,3.0
pork,sherry,0,0,18.0
pork,shortening,0,0,15.0
pork,shoulder,0,0,1.0
pork,shrimp,0,0,29.0
pork,sirloin,0,0,7.0
pork,skewers,0,0,4.0
pork,skinless chicken breast,0,0,0.0
pork,soda,0,0,5.0
pork,sour cream,0,0,44.0
pork,soy sauce,0,0,156.0
pork,soymilk,0,0,0.0
pork,spaghetti,0,0,11.0
pork,spaghetti sauce,0,0,3.0
pork,spears,0,0,1.0
